latitude;longitude
38,902091;-9,04771
38,902091;-9,04771
38,902091;-9,04771
38,902091;-9,04771
38,902091;-9,04771
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904267;-9,049113
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904695;-8,628217
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,904969;-9,253774
38,905149;-7,561953
38,905149;-7,561953
38,905149;-7,561953
38,905149;-7,561953
38,905149;-7,561953
38,905149;-7,561953
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,906782;-9,032125
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,91034;-9,073064
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,911576;-8,789306
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,912143;-9,211597
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,913179;-9,024313
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,916935;-9,025682
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,918399;-9,32179
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920014;-8,887161
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,920971;-9,013888
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,922576;-8,866638
38,924107;-9,008649
38,924107;-9,008649
38,924107;-9,008649
38,924107;-9,008649
38,924107;-9,008649
38,924107;-9,008649
38,924107;-9,008649
38,924107;-9,008649
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,924334;-9,012127
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,92526;-9,188676
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,925785;-9,231157
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,92646;-8,076586
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,927443;-9,261829
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,929192;-9,014208
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,930436;-8,877049
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,93162;-9,311615
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935163;-9,326649
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,935842;-9,405543
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,936722;-9,35433
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937088;-9,064556
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,937942;-9,330241
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938439;-9,021429
38,938763;-8,867644
38,938763;-8,867644
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,938818;-9,099258
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,939232;-8,165546
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,93978;-8,944476
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940043;-9,259029
38,940112;-9,41525
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,944244;-9,142496
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,945932;-8,829306
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946716;-9,200444
38,946981;-9,012709
38,946981;-9,012709
38,946981;-9,012709
38,946981;-9,012709
38,946981;-9,012709
38,946981;-9,012709
38,946981;-9,012709
38,946981;-9,012709
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,94753;-7,205798
38,949107;-7,804089
38,949107;-7,804089
38,949107;-7,804089
38,949107;-7,804089
38,949107;-7,804089
38,949107;-7,804089
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,950809;-9,410043
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,952231;-8,999725
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,953016;-8,993912
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,954438;-8,988406
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957161;-8,593467
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957309;-8,525469
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,957726;-9,356259
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,958218;-9,319084
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959067;-9,025179
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959542;-9,400903
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,959781;-9,416492
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,96077;-8,995222
38,963972;-9,420394
38,963972;-9,420394
38,963972;-9,420394
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96424;-9,416922
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,96425;-8,53127
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,965545;-9,212839
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,968262;-9,421147
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,969884;-9,38217
38,970134;-9,224958
38,970134;-9,224958
38,970134;-9,224958
38,970134;-9,224958
38,970134;-9,224958
38,970134;-9,224958
38,970134;-9,224958
38,970134;-9,224958
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971128;-8,9858
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,971607;-8,741769
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972005;-9,142623
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,972595;-8,816831
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,975684;-9,26438
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,977046;-8,976514
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980148;-8,811818
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,980403;-9,418454
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,981164;-9,074656
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98187;-8,274245
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,98285;-8,52255
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986611;-8,701907
38,986686;-9,419356
38,986686;-9,419356
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987346;-9,080135
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,987952;-9,043371
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988073;-9,345187
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
38,988837;-8,972782
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,000245;-9,181428
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,001281;-7,993939
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,002176;-9,098323
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005546;-9,143227
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,005971;-8,388029
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,007964;-9,354072
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,015901;-9,295686
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018213;-9,224502
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018569;-9,154066
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,018593;-27,993971
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,020951;-9,318215
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
39,021635;-8,789453
